SiteCode,ItemCode,InventoryDate,QuantityOnHand,OnOrderQty,InventoryStatus
Store_002,sports_drinks,2024-10-13,196,527,Available
Store_002,tea_rtd,2024-10-13,467,0,Available
Store_002,coffee_rtd,2024-10-13,20,397,Available
Store_003,potato_chips,2024-10-13,155,616,Available
Store_003,tortilla_chips,2024-10-13,311,0,Available
Store_003,popcorn,2024-10-13,34,378,Available
Store_003,nuts_trail_mix,2024-10-13,214,0,Available
Store_003,cookies,2024-10-13,222,0,Available
Store_003,chocolates,2024-10-13,311,0,Available
Store_003,carbonated_soft_drinks,2024-10-13,422,0,Available
Store_003,bottled_water,2024-10-13,339,0,Available
Store_003,fruit_juices,2024-10-13,111,567,Available
Store_003,energy_drinks,2024-10-13,301,0,Available
Store_003,sports_drinks,2024-10-13,582,0,Available
Store_003,tea_rtd,2024-10-13,382,0,Available
Store_003,coffee_rtd,2024-10-13,15,410,Available
Store_004,potato_chips,2024-10-13,20,622,Available
Store_004,tortilla_chips,2024-10-13,371,0,Available
Store_004,popcorn,2024-10-13,165,0,Available
Store_004,nuts_trail_mix,2024-10-13,235,0,Available
Store_004,cookies,2024-10-13,284,0,Available
Store_004,chocolates,2024-10-13,323,0,Available
Store_004,carbonated_soft_drinks,2024-10-13,138,754,Available
Store_004,bottled_water,2024-10-13,471,0,Available
Store_004,fruit_juices,2024-10-13,165,580,Available
Store_004,energy_drinks,2024-10-13,207,0,Available
Store_004,sports_drinks,2024-10-13,95,547,Available
Store_004,tea_rtd,2024-10-13,426,0,Available
Store_004,coffee_rtd,2024-10-13,457,0,Available
Store_005,potato_chips,2024-10-13,61,631,Available
Store_005,tortilla_chips,2024-10-13,241,0,Available
Store_005,popcorn,2024-10-13,104,361,Available
Store_005,nuts_trail_mix,2024-10-13,177,0,Available
Store_005,cookies,2024-10-13,285,0,Available
Store_005,chocolates,2024-10-13,327,0,Available
Store_005,carbonated_soft_drinks,2024-10-13,338,0,Available
Store_005,bottled_water,2024-10-13,533,0,Available
Store_005,fruit_juices,2024-10-13,661,0,Available
Store_005,energy_drinks,2024-10-13,399,0,Available
Store_005,sports_drinks,2024-10-13,165,538,Available
Store_005,tea_rtd,2024-10-13,374,0,Available
Store_005,coffee_rtd,2024-10-13,0,378,Zero
Store_006,potato_chips,2024-10-13,695,0,Available
Store_006,tortilla_chips,2024-10-13,229,0,Available
Store_006,popcorn,2024-10-13,126,356,Available
Store_006,nuts_trail_mix,2024-10-13,192,0,Available
Store_006,cookies,2024-10-13,317,0,Available
Store_006,chocolates,2024-10-13,401,0,Available
Store_006,carbonated_soft_drinks,2024-10-13,572,0,Available
Store_006,bottled_water,2024-10-13,2,741,Low
Store_006,fruit_juices,2024-10-13,681,0,Available
Store_006,energy_drinks,2024-10-13,349,0,Available
Store_006,sports_drinks,2024-10-13,124,542,Available
Store_006,tea_rtd,2024-10-13,101,409,Available
Store_006,coffee_rtd,2024-10-13,95,391,Available
Store_007,potato_chips,2024-10-13,703,0,Available
Store_007,tortilla_chips,2024-10-13,351,0,Available
Store_007,popcorn,2024-10-13,38,375,Available
Store_007,nuts_trail_mix,2024-10-13,227,0,Available
Store_007,cookies,2024-10-13,255,0,Available
Store_007,chocolates,2024-10-13,317,0,Available
Store_007,carbonated_soft_drinks,2024-10-13,306,777,Available
Store_007,bottled_water,2024-10-13,686,0,Available
Store_007,fruit_juices,2024-10-13,174,564,Available
Store_007,energy_drinks,2024-10-13,309,0,Available
Store_007,sports_drinks,2024-10-13,181,545,Available
Store_007,tea_rtd,2024-10-13,479,0,Available
Store_007,coffee_rtd,2024-10-13,37,389,Available
Store_008,potato_chips,2024-10-13,624,0,Available
Store_008,tortilla_chips,2024-10-13,367,0,Available
Store_008,popcorn,2024-10-13,96,360,Available
Store_008,nuts_trail_mix,2024-10-13,218,0,Available
Store_008,cookies,2024-10-13,215,0,Available
Store_008,chocolates,2024-10-13,285,0,Available
Store_008,carbonated_soft_drinks,2024-10-13,439,0,Available
Store_008,bottled_water,2024-10-13,585,0,Available
Store_008,fruit_juices,2024-10-13,164,568,Available
Store_008,energy_drinks,2024-10-13,267,0,Available
Store_008,sports_drinks,2024-10-13,150,519,Available
Store_008,tea_rtd,2024-10-13,431,0,Available
Store_008,coffee_rtd,2024-10-13,450,0,Available
Store_009,potato_chips,2024-10-13,644,0,Available
Store_009,tortilla_chips,2024-10-13,271,0,Available
Store_009,popcorn,2024-10-13,138,360,Available
Store_009,nuts_trail_mix,2024-10-13,154,0,Available
Store_009,cookies,2024-10-13,188,505,Available
Store_009,chocolates,2024-10-13,342,0,Available
Store_009,carbonated_soft_drinks,2024-10-13,532,0,Available
Store_009,bottled_water,2024-10-13,576,0,Available
Store_009,fruit_juices,2024-10-13,82,576,Available
Store_009,energy_drinks,2024-10-13,302,0,Available
Store_009,sports_drinks,2024-10-13,129,532,Available
Store_009,tea_rtd,2024-10-13,14,406,Available
Store_009,coffee_rtd,2024-10-13,71,387,Available
Store_010,potato_chips,2024-10-13,691,0,Available
Store_010,tortilla_chips,2024-10-13,312,0,Available
Store_010,popcorn,2024-10-13,74,359,Available
Store_010,nuts_trail_mix,2024-10-13,187,0,Available
Store_010,cookies,2024-10-13,230,0,Available
Store_010,chocolates,2024-10-13,306,0,Available
Store_010,carbonated_soft_drinks,2024-10-13,153,780,Available
Store_010,bottled_water,2024-10-13,671,0,Available
Store_010,fruit_juices,2024-10-13,124,566,Available
Store_010,energy_drinks,2024-10-13,237,0,Available
Store_010,sports_drinks,2024-10-13,198,552,Available
Store_010,tea_rtd,2024-10-13,443,0,Available
Store_010,coffee_rtd,2024-10-13,80,384,Available
DC_01,potato_chips,2024-10-13,99819430,0,Available
DC_01,tortilla_chips,2024-10-13,99866070,0,Available
DC_01,popcorn,2024-10-13,99897637,0,Available
DC_01,nuts_trail_mix,2024-10-13,99912562,0,Available
DC_01,cookies,2024-10-13,99851374,0,Available
DC_01,chocolates,2024-10-13,99873775,0,Available
DC_01,carbonated_soft_drinks,2024-10-13,99774973,0,Available
DC_01,bottled_water,2024-10-13,99789591,0,Available
DC_01,fruit_juices,2024-10-13,99835321,0,Available
DC_01,energy_drinks,2024-10-13,99858589,0,Available
DC_01,sports_drinks,2024-10-13,99844008,0,Available
DC_01,tea_rtd,2024-10-13,99880969,0,Available
DC_01,coffee_rtd,2024-10-13,99889550,0,Available
DC_02,potato_chips,2024-10-13,99819674,0,Available
DC_02,tortilla_chips,2024-10-13,99866270,0,Available
DC_02,popcorn,2024-10-13,99897537,0,Available
DC_02,nuts_trail_mix,2024-10-13,99912762,0,Available
DC_02,cookies,2024-10-13,99851536,0,Available
DC_02,chocolates,2024-10-13,99873343,0,Available
DC_02,carbonated_soft_drinks,2024-10-13,99773783,0,Available
DC_02,bottled_water,2024-10-13,99789172,0,Available
DC_02,fruit_juices,2024-10-13,99835719,0,Available
DC_02,energy_drinks,2024-10-13,99858913,0,Available
DC_02,sports_drinks,2024-10-13,99843460,0,Available
DC_02,tea_rtd,2024-10-13,99881990,0,Available
DC_02,coffee_rtd,2024-10-13,99890227,0,Available
Store_001,potato_chips,2024-10-20,279,0,Available
Store_001,tortilla_chips,2024-10-20,74,466,Available
Store_001,popcorn,2024-10-20,313,0,Available
Store_001,nuts_trail_mix,2024-10-20,59,310,Available
Store_001,cookies,2024-10-20,90,520,Available
Store_001,chocolates,2024-10-20,150,444,Available
Store_001,carbonated_soft_drinks,2024-10-20,707,0,Available
Store_001,bottled_water,2024-10-20,121,721,Available
Store_001,fruit_juices,2024-10-20,41,564,Available
Store_001,energy_drinks,2024-10-20,584,0,Available
Store_001,sports_drinks,2024-10-20,395,0,Available
Store_001,tea_rtd,2024-10-20,243,0,Available
Store_001,coffee_rtd,2024-10-20,320,0,Available
Store_002,potato_chips,2024-10-20,395,0,Available
Store_002,tortilla_chips,2024-10-20,190,0,Available
Store_002,popcorn,2024-10-20,316,0,Available
Store_002,nuts_trail_mix,2024-10-20,51,307,Available
Store_002,cookies,2024-10-20,1,516,Low
Store_002,chocolates,2024-10-20,167,439,Available
Store_002,carbonated_soft_drinks,2024-10-20,225,782,Available
Store_002,bottled_water,2024-10-20,256,733,Available
Store_002,fruit_juices,2024-10-20,412,0,Available
Store_002,energy_drinks,2024-10-20,71,499,Available
Store_002,sports_drinks,2024-10-20,514,0,Available
Store_002,tea_rtd,2024-10-20,319,0,Available
Store_002,coffee_rtd,2024-10-20,246,0,Available
Store_003,potato_chips,2024-10-20,494,0,Available
Store_003,tortilla_chips,2024-10-20,120,467,Available
Store_003,popcorn,2024-10-20,269,0,Available
Store_003,nuts_trail_mix,2024-10-20,106,314,Available
Store_003,cookies,2024-10-20,0,506,Zero
Store_003,chocolates,2024-10-20,135,453,Available
Store_003,carbonated_soft_drinks,2024-10-20,65,776,Available
Store_003,bottled_water,2024-10-20,54,743,Available
Store_003,fruit_juices,2024-10-20,450,0,Available
Store_003,energy_drinks,2024-10-20,77,485,Available
Store_003,sports_drinks,2024-10-20,337,0,Available
Store_003,tea_rtd,2024-10-20,221,0,Available
Store_003,coffee_rtd,2024-10-20,279,0,Available
Store_004,potato_chips,2024-10-20,399,0,Available
Store_004,tortilla_chips,2024-10-20,146,472,Available
Store_004,popcorn,2024-10-20,389,0,Available
Store_004,nuts_trail_mix,2024-10-20,103,312,Available
Store_004,cookies,2024-10-20,100,504,Available
Store_004,chocolates,2024-10-20,132,451,Available
Store_004,carbonated_soft_drinks,2024-10-20,552,0,Available
Store_004,bottled_water,2024-10-20,906,0,Available
Store_004,fruit_juices,2024-10-20,540,0,Available
Store_004,energy_drinks,2024-10-20,511,0,Available
Store_004,sports_drinks,2024-10-20,434,0,Available
Store_004,tea_rtd,2024-10-20,271,0,Available
Store_004,coffee_rtd,2024-10-20,288,0,Available
Store_005,potato_chips,2024-10-20,431,0,Available
Store_005,tortilla_chips,2024-10-20,497,0,Available
Store_005,popcorn,2024-10-20,303,0,Available
Store_005,nuts_trail_mix,2024-10-20,46,297,Available
Store_005,cookies,2024-10-20,612,0,Available
Store_005,chocolates,2024-10-20,159,435,Available
Store_005,carbonated_soft_drinks,2024-10-20,63,770,Available
Store_005,bottled_water,2024-10-20,197,750,Available
Store_005,fruit_juices,2024-10-20,434,0,Available
Store_005,energy_drinks,2024-10-20,179,498,Available
Store_005,sports_drinks,2024-10-20,513,0,Available
Store_005,tea_rtd,2024-10-20,215,0,Available
Store_005,coffee_rtd,2024-10-20,214,0,Available
Store_006,potato_chips,2024-10-20,480,0,Available
Store_006,tortilla_chips,2024-10-20,512,0,Available
Store_006,popcorn,2024-10-20,328,0,Available
Store_006,nuts_trail_mix,2024-10-20,58,316,Available
Store_006,cookies,2024-10-20,108,527,Available
Store_006,chocolates,2024-10-20,239,0,Available
Store_006,carbonated_soft_drinks,2024-10-20,238,772,Available
Store_006,bottled_water,2024-10-20,441,0,Available
Store_006,fruit_juices,2024-10-20,464,0,Available
Store_006,energy_drinks,2024-10-20,154,496,Available
Store_006,sports_drinks,2024-10-20,452,0,Available
Store_006,tea_rtd,2024-10-20,335,0,Available
Store_006,coffee_rtd,2024-10-20,329,0,Available
Store_007,potato_chips,2024-10-20,481,0,Available
Store_007,tortilla_chips,2024-10-20,162,467,Available
Store_007,popcorn,2024-10-20,262,0,Available
Store_007,nuts_trail_mix,2024-10-20,81,318,Available
Store_007,cookies,2024-10-20,18,527,Available
Store_007,chocolates,2024-10-20,150,435,Available
Store_007,carbonated_soft_drinks,2024-10-20,0,754,Zero
Store_007,bottled_water,2024-10-20,417,0,Available
Store_007,fruit_juices,2024-10-20,481,0,Available
Store_007,energy_drinks,2024-10-20,589,0,Available
Store_007,sports_drinks,2024-10-20,523,0,Available
Store_007,tea_rtd,2024-10-20,298,0,Available
Store_007,coffee_rtd,2024-10-20,277,0,Available
Store_008,potato_chips,2024-10-20,394,0,Available
Store_008,tortilla_chips,2024-10-20,167,473,Available
Store_008,popcorn,2024-10-20,324,0,Available
Store_008,nuts_trail_mix,2024-10-20,126,0,Available
Store_008,cookies,2024-10-20,10,518,Available
Store_008,chocolates,2024-10-20,132,438,Available
Store_008,carbonated_soft_drinks,2024-10-20,135,755,Available
Store_008,bottled_water,2024-10-20,291,0,Available
Store_008,fruit_juices,2024-10-20,503,0,Available
Store_008,energy_drinks,2024-10-20,80,489,Available
Store_008,sports_drinks,2024-10-20,456,0,Available
Store_008,tea_rtd,2024-10-20,265,0,Available
Store_008,coffee_rtd,2024-10-20,296,0,Available
Store_009,potato_chips,2024-10-20,392,0,Available
Store_009,tortilla_chips,2024-10-20,123,445,Available
Store_009,popcorn,2024-10-20,350,0,Available
Store_009,nuts_trail_mix,2024-10-20,329,0,Available
Store_009,cookies,2024-10-20,494,0,Available
Store_009,chocolates,2024-10-20,163,442,Available
Store_009,carbonated_soft_drinks,2024-10-20,264,755,Available
Store_009,bottled_water,2024-10-20,266,714,Available
Store_009,fruit_juices,2024-10-20,428,0,Available
Store_009,energy_drinks,2024-10-20,588,0,Available
Store_009,sports_drinks,2024-10-20,423,0,Available
Store_009,tea_rtd,2024-10-20,257,0,Available
Store_009,coffee_rtd,2024-10-20,312,0,Available
Store_010,potato_chips,2024-10-20,419,0,Available
Store_010,tortilla_chips,2024-10-20,128,461,Available
Store_010,popcorn,2024-10-20,289,0,Available
Store_010,nuts_trail_mix,2024-10-20,383,0,Available
Store_010,cookies,2024-10-20,32,498,Available
Store_010,chocolates,2024-10-20,141,437,Available
Store_010,carbonated_soft_drinks,2024-10-20,619,0,Available
Store_010,bottled_water,2024-10-20,356,0,Available
Store_010,fruit_juices,2024-10-20,457,0,Available
Store_010,energy_drinks,2024-10-20,48,482,Available
Store_010,sports_drinks,2024-10-20,523,0,Available
Store_010,tea_rtd,2024-10-20,281,0,Available
Store_010,coffee_rtd,2024-10-20,313,0,Available
DC_01,potato_chips,2024-10-20,99815652,0,Available
DC_01,tortilla_chips,2024-10-20,99863252,0,Available
DC_01,popcorn,2024-10-20,99894037,0,Available
DC_01,nuts_trail_mix,2024-10-20,99910662,0,Available
DC_01,cookies,2024-10-20,99848761,0,Available
DC_01,chocolates,2024-10-20,99871546,0,Available
DC_01,carbonated_soft_drinks,2024-10-20,99769563,0,Available
DC_01,bottled_water,2024-10-20,99784491,0,Available
DC_01,fruit_juices,2024-10-20,99830707,0,Available
DC_01,energy_drinks,2024-10-20,99855629,0,Available
DC_01,sports_drinks,2024-10-20,99838582,0,Available
DC_01,tea_rtd,2024-10-20,99878467,0,Available
DC_01,coffee_rtd,2024-10-20,99886448,0,Available
DC_02,potato_chips,2024-10-20,99815264,0,Available
DC_02,tortilla_chips,2024-10-20,99863471,0,Available
DC_02,popcorn,2024-10-20,99893850,0,Available
DC_02,nuts_trail_mix,2024-10-20,99910899,0,Available
DC_02,cookies,2024-10-20,99847929,0,Available
DC_02,chocolates,2024-10-20,99871127,0,Available
DC_02,carbonated_soft_drinks,2024-10-20,99769082,0,Available
DC_02,bottled_water,2024-10-20,99785565,0,Available
DC_02,fruit_juices,2024-10-20,99831192,0,Available
DC_02,energy_drinks,2024-10-20,99854994,0,Available
DC_02,sports_drinks,2024-10-20,99838537,0,Available
DC_02,tea_rtd,2024-10-20,99879069,0,Available
DC_02,coffee_rtd,2024-10-20,99886331,0,Available
Store_001,potato_chips,2024-10-27,680,0,Available
Store_001,tortilla_chips,2024-10-27,339,0,Available
Store_001,popcorn,2024-10-27,160,0,Available
Store_001,nuts_trail_mix,2024-10-27,244,0,Available
Store_001,cookies,2024-10-27,423,0,Available
Store_001,chocolates,2024-10-27,414,0,Available
Store_001,carbonated_soft_drinks,2024-10-27,427,0,Available
Store_001,bottled_water,2024-10-27,561,0,Available
Store_001,fruit_juices,2024-10-27,413,0,Available
Store_001,energy_drinks,2024-10-27,415,0,Available
Store_001,sports_drinks,2024-10-27,193,532,Available
Store_001,tea_rtd,2024-10-27,498,0,Available
Store_001,coffee_rtd,2024-10-27,163,0,Available
Store_002,potato_chips,2024-10-27,163,591,Available
Store_002,tortilla_chips,2024-10-27,15,465,Available
Store_002,popcorn,2024-10-27,162,0,Available
Store_002,nuts_trail_mix,2024-10-27,250,0,Available
Store_002,cookies,2024-10-27,286,0,Available
Store_002,chocolates,2024-10-27,443,0,Available
Store_002,carbonated_soft_drinks,2024-10-27,0,745,Zero
Store_002,bottled_water,2024-10-27,704,0,Available
Store_002,fruit_juices,2024-10-27,197,543,Available
Store_002,energy_drinks,2024-10-27,394,0,Available
Store_002,sports_drinks,2024-10-27,305,0,Available
Store_002,tea_rtd,2024-10-27,149,405,Available
Store_002,coffee_rtd,2024-10-27,135,375,Available
Store_003,potato_chips,2024-10-27,272,0,Available
Store_003,tortilla_chips,2024-10-27,395,0,Available
Store_003,popcorn,2024-10-27,140,367,Available
Store_003,nuts_trail_mix,2024-10-27,11,294,Available
Store_003,cookies,2024-10-27,312,0,Available
Store_003,chocolates,2024-10-27,423,0,Available
Store_003,carbonated_soft_drinks,2024-10-27,566,0,Available
Store_003,bottled_water,2024-10-27,491,0,Available
Store_003,fruit_juices,2024-10-27,222,567,Available
Store_003,energy_drinks,2024-10-27,363,0,Available
Store_003,sports_drinks,2024-10-27,160,540,Available
Store_003,tea_rtd,2024-10-27,62,413,Available
Store_003,coffee_rtd,2024-10-27,92,403,Available
Store_004,potato_chips,2024-10-27,205,583,Available
Store_004,tortilla_chips,2024-10-27,426,0,Available
Store_004,popcorn,2024-10-27,255,0,Available
Store_004,nuts_trail_mix,2024-10-27,293,0,Available
Store_004,cookies,2024-10-27,411,0,Available
Store_004,chocolates,2024-10-27,0,425,Zero
Store_004,carbonated_soft_drinks,2024-10-27,236,792,Available
Store_004,bottled_water,2024-10-27,620,0,Available
Store_004,fruit_juices,2024-10-27,269,0,Available
Store_004,energy_drinks,2024-10-27,317,0,Available
Store_004,sports_drinks,2024-10-27,216,0,Available
Store_004,tea_rtd,2024-10-27,121,407,Available
Store_004,coffee_rtd,2024-10-27,163,0,Available
Store_005,potato_chips,2024-10-27,191,626,Available
Store_005,tortilla_chips,2024-10-27,330,0,Available
Store_005,popcorn,2024-10-27,167,0,Available
Store_005,nuts_trail_mix,2024-10-27,226,0,Available
Store_005,cookies,2024-10-27,396,0,Available
Store_005,chocolates,2024-10-27,414,0,Available
Store_005,carbonated_soft_drinks,2024-10-27,493,0,Available
Store_005,bottled_water,2024-10-27,658,0,Available
Store_005,fruit_juices,2024-10-27,188,560,Available
Store_005,energy_drinks,2024-10-27,499,0,Available
Store_005,sports_drinks,2024-10-27,312,0,Available
Store_005,tea_rtd,2024-10-27,49,411,Available
Store_005,coffee_rtd,2024-10-27,458,0,Available
Store_006,potato_chips,2024-10-27,266,0,Available
Store_006,tortilla_chips,2024-10-27,327,0,Available
Store_006,popcorn,2024-10-27,183,0,Available
Store_006,nuts_trail_mix,2024-10-27,250,0,Available
Store_006,cookies,2024-10-27,426,0,Available
Store_006,chocolates,2024-10-27,503,0,Available
Store_006,carbonated_soft_drinks,2024-10-27,687,0,Available
Store_006,bottled_water,2024-10-27,122,727,Available
Store_006,fruit_juices,2024-10-27,257,0,Available
Store_006,energy_drinks,2024-10-27,0,475,Zero
Store_006,sports_drinks,2024-10-27,249,0,Available
Store_006,tea_rtd,2024-10-27,205,0,Available
Store_006,coffee_rtd,2024-10-27,189,0,Available
Store_007,potato_chips,2024-10-27,185,651,Available
Store_007,tortilla_chips,2024-10-27,459,0,Available
Store_007,popcorn,2024-10-27,159,0,Available
Store_007,nuts_trail_mix,2024-10-27,286,0,Available
Store_007,cookies,2024-10-27,349,0,Available
Store_007,chocolates,2024-10-27,0,425,Zero
Store_007,carbonated_soft_drinks,2024-10-27,444,0,Available
Store_007,bottled_water,2024-10-27,823,0,Available
Store_007,fruit_juices,2024-10-27,259,0,Available
Store_007,energy_drinks,2024-10-27,420,0,Available
Store_007,sports_drinks,2024-10-27,293,0,Available
Store_007,tea_rtd,2024-10-27,144,421,Available
Store_007,coffee_rtd,2024-10-27,116,387,Available
Store_008,potato_chips,2024-10-27,123,620,Available
Store_008,tortilla_chips,2024-10-27,460,0,Available
Store_008,popcorn,2024-10-27,159,0,Available
Store_008,nuts_trail_mix,2024-10-27,0,305,Zero
Store_008,cookies,2024-10-27,310,0,Available
Store_008,chocolates,2024-10-27,405,0,Available
Store_008,carbonated_soft_drinks,2024-10-27,620,0,Available
Store_008,bottled_water,2024-10-27,686,0,Available
Store_008,fruit_juices,2024-10-27,269,0,Available
Store_008,energy_drinks,2024-10-27,375,0,Available
Store_008,sports_drinks,2024-10-27,220,557,Available
Store_008,tea_rtd,2024-10-27,105,415,Available
Store_008,coffee_rtd,2024-10-27,157,0,Available
Store_009,potato_chips,2024-10-27,139,633,Available
Store_009,tortilla_chips,2024-10-27,395,0,Available
Store_009,popcorn,2024-10-27,219,0,Available
Store_009,nuts_trail_mix,2024-10-27,231,0,Available
Store_009,cookies,2024-10-27,273,0,Available
Store_009,chocolates,2024-10-27,418,0,Available
Store_009,carbonated_soft_drinks,2024-10-27,705,0,Available
Store_009,bottled_water,2024-10-27,689,0,Available
Store_009,fruit_juices,2024-10-27,218,563,Available
Store_009,energy_drinks,2024-10-27,403,0,Available
Store_009,sports_drinks,2024-10-27,219,557,Available
Store_009,tea_rtd,2024-10-27,94,403,Available
Store_009,coffee_rtd,2024-10-27,161,0,Available
Store_010,potato_chips,2024-10-27,214,612,Available
Store_010,tortilla_chips,2024-10-27,386,0,Available
Store_010,popcorn,2024-10-27,146,374,Available
Store_010,nuts_trail_mix,2024-10-27,267,0,Available
Store_010,cookies,2024-10-27,319,0,Available
Store_010,chocolates,2024-10-27,401,0,Available
Store_010,carbonated_soft_drinks,2024-10-27,328,0,Available
Store_010,bottled_water,2024-10-27,805,0,Available
Store_010,fruit_juices,2024-10-27,228,592,Available
Store_010,energy_drinks,2024-10-27,315,0,Available
Store_010,sports_drinks,2024-10-27,319,0,Available
Store_010,tea_rtd,2024-10-27,114,404,Available
Store_010,coffee_rtd,2024-10-27,169,0,Available
DC_01,potato_chips,2024-10-27,99812559,0,Available
DC_01,tortilla_chips,2024-10-27,99859491,0,Available
DC_01,popcorn,2024-10-27,99892245,0,Available
DC_01,nuts_trail_mix,2024-10-27,99908172,0,Available
DC_01,cookies,2024-10-27,99843608,0,Available
DC_01,chocolates,2024-10-27,99867559,0,Available
DC_01,carbonated_soft_drinks,2024-10-27,99764127,0,Available
DC_01,bottled_water,2024-10-27,99778638,0,Available
DC_01,fruit_juices,2024-10-27,99827883,0,Available
DC_01,energy_drinks,2024-10-27,99851723,0,Available
DC_01,sports_drinks,2024-10-27,99835863,0,Available
DC_01,tea_rtd,2024-10-27,99876399,0,Available
DC_01,coffee_rtd,2024-10-27,99884502,0,Available
DC_02,potato_chips,2024-10-27,99811466,0,Available
DC_02,tortilla_chips,2024-10-27,99859290,0,Available
DC_02,popcorn,2024-10-27,99892011,0,Available
DC_02,nuts_trail_mix,2024-10-27,99908419,0,Available
DC_02,cookies,2024-10-27,99843793,0,Available
DC_02,chocolates,2024-10-27,99867138,0,Available
DC_02,carbonated_soft_drinks,2024-10-27,99762147,0,Available
DC_02,bottled_water,2024-10-27,99778267,0,Available
DC_02,fruit_juices,2024-10-27,99827787,0,Available
DC_02,energy_drinks,2024-10-27,99851543,0,Available
DC_02,sports_drinks,2024-10-27,99835796,0,Available
DC_02,tea_rtd,2024-10-27,99876567,0,Available
DC_02,coffee_rtd,2024-10-27,99884025,0,Available
Store_001,potato_chips,2024-11-03,419,0,Available
Store_001,tortilla_chips,2024-11-03,163,470,Available
Store_001,popcorn,2024-11-03,380,0,Available
Store_001,nuts_trail_mix,2024-11-03,98,325,Available
Store_001,cookies,2024-11-03,206,0,Available
Store_001,chocolates,2024-11-03,232,0,Available
Store_001,carbonated_soft_drinks,2024-11-03,911,0,Available
Store_001,bottled_water,2024-11-03,281,715,Available
Store_001,fruit_juices,2024-11-03,116,590,Available
Store_001,energy_drinks,2024-11-03,188,503,Available
Store_001,sports_drinks,2024-11-03,472,0,Available
Store_001,tea_rtd,2024-11-03,327,0,Available
Store_001,coffee_rtd,2024-11-03,0,397,Zero
Store_002,potato_chips,2024-11-03,506,0,Available
Store_002,tortilla_chips,2024-11-03,314,0,Available
Store_002,popcorn,2024-11-03,370,0,Available
Store_002,nuts_trail_mix,2024-11-03,96,322,Available
Store_002,cookies,2024-11-03,42,548,Available
Store_002,chocolates,2024-11-03,274,0,Available
Store_002,carbonated_soft_drinks,2024-11-03,399,0,Available
Store_002,bottled_water,2024-11-03,401,0,Available
Store_002,fruit_juices,2024-11-03,484,0,Available
Store_002,energy_drinks,2024-11-03,201,0,Available
Store_002,sports_drinks,2024-11-03,48,564,Available
Store_002,tea_rtd,2024-11-03,376,0,Available
Store_002,coffee_rtd,2024-11-03,335,0,Available
Store_003,potato_chips,2024-11-03,671,0,Available
Store_003,tortilla_chips,2024-11-03,212,0,Available
Store_003,popcorn,2024-11-03,0,369,Zero
Store_003,nuts_trail_mix,2024-11-03,166,0,Available
Store_003,cookies,2024-11-03,77,527,Available
Store_003,chocolates,2024-11-03,219,0,Available
Store_003,carbonated_soft_drinks,2024-11-03,235,769,Available
Store_003,bottled_water,2024-11-03,156,762,Available
Store_003,fruit_juices,2024-11-03,533,0,Available
Store_003,energy_drinks,2024-11-03,157,494,Available
Store_003,sports_drinks,2024-11-03,485,0,Available
Store_003,tea_rtd,2024-11-03,285,0,Available
Store_003,coffee_rtd,2024-11-03,341,0,Available
Store_004,potato_chips,2024-11-03,515,0,Available
Store_004,tortilla_chips,2024-11-03,261,0,Available
Store_004,popcorn,2024-11-03,79,366,Available
Store_004,nuts_trail_mix,2024-11-03,167,0,Available
Store_004,cookies,2024-11-03,183,512,Available
Store_004,chocolates,2024-11-03,223,0,Available
Store_004,carbonated_soft_drinks,2024-11-03,708,0,Available
Store_004,bottled_water,2024-11-03,306,0,Available
Store_004,fruit_juices,2024-11-03,624,0,Available
Store_004,energy_drinks,2024-11-03,121,480,Available
Store_004,sports_drinks,2024-11-03,531,0,Available
Store_004,tea_rtd,2024-11-03,358,0,Available
Store_004,coffee_rtd,2024-11-03,357,0,Available
Store_005,potato_chips,2024-11-03,559,0,Available
Store_005,tortilla_chips,2024-11-03,136,458,Available
Store_005,popcorn,2024-11-03,0,380,Zero
Store_005,nuts_trail_mix,2024-11-03,92,312,Available
Store_005,cookies,2024-11-03,178,522,Available
Store_005,chocolates,2024-11-03,214,0,Available
Store_005,carbonated_soft_drinks,2024-11-03,187,790,Available
Store_005,bottled_water,2024-11-03,348,0,Available
Store_005,fruit_juices,2024-11-03,493,0,Available
Store_005,energy_drinks,2024-11-03,281,0,Available
Store_005,sports_drinks,2024-11-03,57,550,Available
Store_005,tea_rtd,2024-11-03,286,0,Available
Store_005,coffee_rtd,2024-11-03,304,0,Available
Store_006,potato_chips,2024-11-03,599,0,Available
Store_006,tortilla_chips,2024-11-03,133,485,Available
Store_006,popcorn,2024-11-03,389,0,Available
Store_006,nuts_trail_mix,2024-11-03,125,316,Available
Store_006,cookies,2024-11-03,226,0,Available
Store_006,chocolates,2024-11-03,305,0,Available
Store_006,carbonated_soft_drinks,2024-11-03,350,0,Available
Store_006,bottled_water,2024-11-03,572,0,Available
Store_006,fruit_juices,2024-11-03,568,0,Available
Store_006,energy_drinks,2024-11-03,262,0,Available
Store_006,sports_drinks,2024-11-03,571,0,Available
Store_006,tea_rtd,2024-11-03,419,0,Available
Store_006,coffee_rtd,2024-11-03,12,397,Available
Store_007,potato_chips,2024-11-03,613,0,Available
Store_007,tortilla_chips,2024-11-03,263,0,Available
Store_007,popcorn,2024-11-03,0,347,Zero
Store_007,nuts_trail_mix,2024-11-03,145,0,Available
Store_007,cookies,2024-11-03,155,507,Available
